x,y,Country,region_name,SSP1_1p5_Score,SSP1_2p0_Score,SSP1_3p0_Score
13.25,14.25,Niger,Diffa,1.56,1.56,1.56
13.75,14.25,Chad,Lac,1.56,1.56,1.56
14.25,14.25,Chad,Kanem,1.56,1.56,1.56
14.75,14.25,Chad,Kanem,1.56,1.56,1.56
15.25,14.25,Chad,Kanem,1.56,1.56,1.56
15.75,14.25,Chad,Kanem,1.56,1.56,1.56
16.25,14.25,Chad,Barh El Gazel,1.56,1.56,1.56
16.75,14.25,Chad,Barh El Gazel,1.56,1.56,1.56
17.25,14.25,Chad,Barh El Gazel,1.56,1.56,1.56
17.75,14.25,Chad,Batha,1.56,1.56,1.56
18.25,14.25,Chad,Batha,1.56,1.56,1.56
18.75,14.25,Chad,Batha,1.56,1.56,1.56
19.25,14.25,Chad,Batha,1.56,1.56,1.56
19.75,14.25,Chad,Batha,1.56,1.56,1.56
20.25,14.25,Chad,OuaddaÃ¯,1.56,1.56,1.56
20.75,14.25,Chad,OuaddaÃ¯,1.56,1.56,1.56
21.25,14.25,Chad,Wadi Fira,1.56,1.56,1.56
21.75,14.25,Chad,Wadi Fira,1.56,1.56,1.56
22.25,14.25,Chad,Wadi Fira,1.56,1.56,1.56
22.75,14.25,Sudan,Western Darfur,1.56,1.56,1.56
23.25,14.25,Sudan,Western Darfur,1.56,1.56,1.56
23.75,14.25,Sudan,Western Darfur,0.789127364028915,3.0,3.0
24.25,14.25,Sudan,North Darfur,0.789127364028915,3.0,3.0
24.75,14.25,Sudan,North Darfur,0.789127364028915,3.0,3.0
25.25,14.25,Sudan,North Darfur,0.789127364028915,3.0,3.0
25.75,14.25,Sudan,North Darfur,1.56,1.56,1.56
26.25,14.25,Sudan,North Darfur,1.56,1.56,1.56
26.75,14.25,Sudan,North Darfur,1.56,1.56,1.56
27.25,14.25,Sudan,North Darfur,1.56,1.56,1.56
27.75,14.25,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
28.25,14.25,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
28.75,14.25,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
29.25,14.25,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
29.75,14.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.25,14.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.75,14.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.25,14.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.75,14.25,Sudan,White Nile,2.1672640299392,3.0,3.0
32.25,14.25,Sudan,White Nile,2.1672640299392,3.0,3.0
32.75,14.25,Sudan,Gezira,2.1672640299392,3.0,3.0
33.25,14.25,Sudan,Gezira,2.1672640299392,3.0,3.0
33.75,14.25,Sudan,Gezira,1.60711146984143,3.0,3.0
34.25,14.25,Sudan,Gedarif,1.60711146984143,3.0,3.0
34.75,14.25,Sudan,Gedarif,1.60711146984143,3.0,3.0
35.25,14.25,Sudan,Gedarif,1.60711146984143,3.0,3.0
35.75,14.25,Sudan,Gedarif,1.36877534300347,2.59958279570717,3.0
36.25,14.25,Sudan,Gedarif,1.03097863465862,1.93357234787851,3.0
36.75,14.25,Ethiopia,Tigray,0.655200701215495,1.60056712396418,2.85466361644551
37.25,14.25,Ethiopia,Tigray,0.655200701215495,1.60056712396418,2.85466361644551
37.75,14.25,Ethiopia,Tigray,1.56,1.56,0.39453408180767
38.25,14.25,Ethiopia,Tigray,1.56,1.56,0.39453408180767
38.75,14.25,Ethiopia,Tigray,0.133550594532946,1.08017040399194,2.16300755367582
39.25,14.25,Ethiopia,Tigray,1.56,1.56,0.39453408180767
39.75,14.25,Ethiopia,Afar,1.56,1.56,1.56
40.25,14.25,Ethiopia,Afar,1.56,1.56,1.56
40.75,14.25,Eritrea,Debubawi Keyih Bahri,1.56,1.56,1.56
41.25,14.25,Eritrea,Debubawi Keyih Bahri,1.56,1.56,1.56
-16.25,13.75,Senegal,Fatick,1.42799127318391,2.639393942214,3.0
-15.75,13.75,Senegal,Kaolack,1.42799127318391,2.639393942214,3.0
-15.25,13.75,Senegal,Kaffrine,1.42799127318391,2.639393942214,3.0
-14.75,13.75,Senegal,Tambacounda,1.42799127318391,2.639393942214,3.0
-14.25,13.75,Senegal,Tambacounda,1.27201659079052,2.41682282202219,3.0
-13.75,13.75,Senegal,Tambacounda,1.1650266901744,2.19710407363038,3.0
-13.25,13.75,Senegal,Tambacounda,1.1650266901744,2.19710407363038,3.0
-12.75,13.75,Senegal,Tambacounda,1.1650266901744,2.19710407363038,3.0
-12.25,13.75,Senegal,Tambacounda,1.56,1.56,1.56
-11.75,13.75,Mali,Kayes,1.56,1.56,1.56
-11.25,13.75,Mali,Kayes,1.56,1.56,1.56
-10.75,13.75,Mali,Kayes,1.56,1.56,1.56
-10.25,13.75,Mali,Kayes,1.56,1.11933333333333,2.12893333333333
-9.75,13.75,Mali,Kayes,1.56,1.11933333333333,2.12893333333333
-9.25,13.75,Mali,Kayes,1.56,1.11933333333333,2.12893333333333
-8.75,13.75,Mali,Kayes,1.56,1.11933333333333,2.12893333333333
-8.25,13.75,Mali,Koulikoro,1.56,1.21202885850993,2.34625710660406
-7.75,13.75,Mali,Koulikoro,1.56,1.21202885850993,2.34625710660406
-7.25,13.75,Mali,Koulikoro,1.56,1.21202885850993,2.34625710660406
-6.75,13.75,Mali,SÃ©gou,1.56,1.21202885850993,2.34625710660406
-6.25,13.75,Mali,SÃ©gou,1.56,0.589289749853631,1.80117638417759
-5.75,13.75,Mali,SÃ©gou,1.56,0.589289749853631,1.80117638417759
-5.25,13.75,Mali,SÃ©gou,1.56,0.589289749853631,1.80117638417759
-4.75,13.75,Mali,Mopti,1.56,0.589289749853631,1.80117638417759
-4.25,13.75,Mali,SÃ©gou,1.56,0.964707109861175,2.03295662839055
-3.75,13.75,Mali,Mopti,1.56,1.3901759189681,2.58446356453069
-3.25,13.75,Mali,Mopti,1.56,1.3901759189681,2.58446356453069
-2.75,13.75,Burkina,Yatenga,0.312048615049395,1.79446899399172,3.0
-2.25,13.75,Burkina,Yatenga,0.292951772183022,1.71842236411031,3.0
-1.75,13.75,Burkina,Soum,0.292951772183022,1.71842236411031,3.0
-1.25,13.75,Burkina,Sanmatenga,0.292951772183022,1.71842236411031,3.0
-0.75,13.75,Burkina,Sanmatenga,0.292951772183022,1.71842236411031,3.0
-0.25,13.75,Burkina,SÃ©no,1.56,1.00551117762802,2.46952946119352
0.25,13.75,Burkina,SÃ©no,1.56,1.00551117762802,2.46952946119352
0.75,13.75,Niger,TillabÃ©ri,1.56,1.56,1.73421029381528
1.25,13.75,Niger,TillabÃ©ri,1.56,1.56,1.73421029381528
1.75,13.75,Niger,TillabÃ©ri,1.56,1.08077929862129,2.02481406095045
2.25,13.75,Niger,TillabÃ©ri,1.56,1.08077929862129,2.02481406095045
2.75,13.75,Niger,TillabÃ©ri,1.56,1.08077929862129,2.02481406095045
